UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month,text,label
40777,85729,"Washington, DC",10-04-2020,Saving jobs and maybe even lives Learn how a national shortage of hand sanitizer led to a creative effort that helped front line workers a local small businesses employees and the community at large,Extremely Positive,10,Saving jobs and maybe even lives Learn how a national shortage of hand sanitizer led to a creative effort that helped front line workers a local small businesses employees and the community at large,2
40778,85730,"Hudson, MA",10-04-2020,As prepares for a surge of 19 cases and supplies are running low a team of UMassMed students quickly developed 130 gallons of hand sanitizer for nearby hospitals Get the info https,Positive,10,As prepares for a surge of 19 cases and supplies are running low a team of UMassMed students quickly developed 130 gallons of hand sanitizer for nearby hospitals Get the info https,2
40751,85703,"Chattanooga, TN",10-04-2020,@AskCapitalOne Hey! Are there any COVID-19 programs to pause interest on current balances for consumer accounts?,Positive,10,Hey! Are there any COVID-19 programs to pause interest on current balances for consumer accounts?,2
40684,85636,"Teesdale Park, Thornaby, UK",10-04-2020,"BREITBART - #Coronavirus Crashes Prices for Hotels, Rental Cars, and Women's Dresses https://t.co/VSXeGaCt5n https://t.co/YJIyuz6HPh",Neutral,10,"BREITBART - Coronavirus Crashes Prices for Hotels, Rental Cars, and Women's Dresses url url",1
40821,85773,"Stockholm, Sweden",10-04-2020,"Consumer Reports tested Facebook Ads' claim they would reject ads spreading COVID-19 misinformation. https://t.co/FVRWWd7Gzh via @SusanEDub, @sejournal",Extremely Negative,10,"Consumer Reports tested Facebook Ads' claim they would reject ads spreading COVID-19 misinformation. url via ,",0
40681,85633,"Arlington, VA",10-04-2020,We re happy to rise to the occasion as food banks try to meet the demand that is having on communities,Positive,10,We re happy to rise to the occasion as food banks try to meet the demand that is having on communities,2
40572,85524,"York, England",10-04-2020,Bisleri said it has launched direct to consumer home delivery service of its mineral water to help meet increase in demand during the coronavirus lockdown,Extremely Positive,10,Bisleri said it has launched direct to consumer home delivery service of its mineral water to help meet increase in demand during the coronavirus lockdown,2
40578,85530,??????? ??????? ????????,10-04-2020,Using technology to keep in touch with friends and family and shopping online to avoid going to the store are just a couple of ways you can practice social distancing during Learn more,Positive,10,Using technology to keep in touch with friends and family and shopping online to avoid going to the store are just a couple of ways you can practice social distancing during Learn more,2
40579,85531,INDIA,10-04-2020,Consumer goods majors Marico and Godrej Consumer Product said in their latest quarterly updates that they would see a sharp revenue decline,Neutral,10,Consumer goods majors Marico and Godrej Consumer Product said in their latest quarterly updates that they would see a sharp revenue decline,1
40585,85537,??????,10-04-2020,So there is no cure for a virus that can be killed by sanitizer and soap? Right? #coronavirus,Extremely Negative,10,So there is no cure for a virus that can be killed by sanitizer and soap? Right? coronavirus,0
40571,85523,"Manitoba, Canada",10-04-2020,Manitoba farmers market offering online shopping amid COVID 19 pandemic,Neutral,10,Manitoba farmers market offering online shopping amid COVID 19 pandemic,1
40589,85541,"Greater Noida, India",10-04-2020, Sanitizer  Italy  Wuhan  Grocery Join 86 mishra19 gunjan Bharati Ak,Negative,10,Sanitizer  Italy  Wuhan  Grocery Join 86 mishra19 gunjan Bharati Ak,0
40591,85543,Annagassan,10-04-2020,Our COVID 19 hub has all the latest on COVID 19 and your consumer rights,Neutral,10,Our COVID 19 hub has all the latest on COVID 19 and your consumer rights,1
40593,85545,"Edgewater, Chicago",10-04-2020,In past recessions consumer spending on services have remained relatively stable The COVID 19 recession may see less of that stability as many social distance and choose to stay home,Negative,10,In past recessions consumer spending on services have remained relatively stable The COVID 19 recession may see less of that stability as many social distance and choose to stay home,0
40597,85549,"Florida, USA",10-04-2020,"A Consumer Psychologist Details What Businesses Need to Know During COVID-19 @growwithco
#business #management #psychology #success #health #culture

https://t.co/HBMoixxgYC",Neutral,10,"A Consumer Psychologist Details What Businesses Need to Know During COVID-19 
business management psychology success health culture

url",1
40598,85550,Ami,10-04-2020,"I Hope We Will Continue With This Compulsive Hand Washing Process, Because I Know The Hand Sanitizer Will After There's Cure For #Coronavirus",Extremely Positive,10,"I Hope We Will Continue With This Compulsive Hand Washing Process, Because I Know The Hand Sanitizer Will After There's Cure For Coronavirus",2
40600,85552,"Mumbai, India",10-04-2020,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery     Join Sup Bharati,Positive,10,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery     Join Sup Bharati,2
40590,85542,"New Jersey, USA",10-04-2020,How is the FDA making it difficult for the to start making hand sanitizer during the crisis explains,Negative,10,How is the FDA making it difficult for the to start making hand sanitizer during the crisis explains,0
40570,85522,"Agra, Uttar Pradesh, India",10-04-2020,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery Join 86 0016 parmar17 s10,Negative,10,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery Join 86 0016 parmar17 s10,0
40569,85521,"Paris, Monaco, Milan, Bucarest",10-04-2020,How COVID-19 affected US consumer prices in March https://t.co/p4cGg89VnM via @Reuters https://t.co/o904gHjTwI,Negative,10,How COVID-19 affected US consumer prices in March url via  url,0
40568,85520,Republic Of Korea,10-04-2020,"AlphabetÂs nascent drone delivery service is booming
https://t.co/Bj3q1zpD7C",Neutral,10,"AlphabetÂs nascent drone delivery service is booming
url",1
40818,85770,Europe,10-04-2020,I detest fearmongering Everyone should have a 3 day supply of emergency supplies including food amp water but i say have a 30 day supply at minimum amp rotate stock so it never goes bad,Positive,10,I detest fearmongering Everyone should have a 3 day supply of emergency supplies including food amp water but i say have a 30 day supply at minimum amp rotate stock so it never goes bad,2
40528,85480,"Wagholi,Haveli,Pune",10-04-2020,It can be very effective in India s fight against,Positive,10,It can be very effective in India s fight against,2
40532,85484,"Hitech City, Rajendra Nagar",10-04-2020,To get through this together we must all stay apart means you can still go to the grocery store as long as you re not in mandatory isolation or quarantine but limit it to once per week Otherwise,Positive,10,To get through this together we must all stay apart means you can still go to the grocery store as long as you re not in mandatory isolation or quarantine but limit it to once per week Otherwise,2
40533,85485,Veerkay Inc,10-04-2020,@WHO @realDonaldTrump @GovernmentRF @NCDCgov @PDChina @UN So there is no cure for a virus that can be killed by sanitizer and soap?? #covid19 #coronavirus #covid-19,Extremely Negative,10,So there is no cure for a virus that can be killed by sanitizer and soap?? covid19 coronavirus covid-19,0
40543,85495,Gulf Coast,10-04-2020,Video shows how a cough can spread #coronavirus over a long distance in a grocery store | #COVID #SocialDistancing #WearYourMask  https://t.co/zuQm29fkOZ,Neutral,10,Video shows how a cough can spread coronavirus over a long distance in a grocery store | COVID SocialDistancing WearYourMask  url,1
40547,85499,"Indianapolis, IN",10-04-2020,We ve raised about about 64 000 so far this morning for and thanks to your generous support The donation drive continues all day How to give,Extremely Positive,10,We ve raised about about 64 000 so far this morning for and thanks to your generous support The donation drive continues all day How to give,2
40549,85501,"Lagos, Abuja, Nigeria.",10-04-2020,Consumer protection agencies around the world are looking to combat scams Many of these scams cross borders Help them by reporting international scams to,Extremely Negative,10,Consumer protection agencies around the world are looking to combat scams Many of these scams cross borders Help them by reporting international scams to,0
40551,85503,"Kitchener, Ontario",10-04-2020,Check out my latest article: Make Online Shopping Appealing During COVID-19 Pandemic https://t.co/b189qvwABP via @LinkedIn,Neutral,10,Check out my latest article: Make Online Shopping Appealing During COVID-19 Pandemic url via,1
40552,85504,"Edmonton, Alberta",10-04-2020,Another way of #SocialDistancing added at the local supermarket. Hopefully this will make the customer feel safe from #COVOD19. https://t.co/GdGsnzrCIq,Extremely Positive,10,Another way of SocialDistancing added at the local supermarket. Hopefully this will make the customer feel safe from COVOD19. url,2
40555,85507,Buffalo,10-04-2020,"Whether in-store or online, grocery shopping could lead to COVID-19 exposure. But experts say there are ways to limit the risk. https://t.co/DixLXsTSbd",Negative,10,"Whether in-store or online, grocery shopping could lead to COVID-19 exposure. But experts say there are ways to limit the risk. url",0
40560,85512,"Gujarat, India",10-04-2020,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery Join Mehtaa3 Kitten7,Positive,10,1 Sanitizer 2 Italy 3 Wuhan 4 Grocery Join Mehtaa3 Kitten7,2
40561,85513,"Louisiana, USA",10-04-2020,The Products That Have Seen The Biggest Online Shopping Increases Since The Started Charted  ,Neutral,10,The Products That Have Seen The Biggest Online Shopping Increases Since The Started Charted,1
40563,85515,Ulaanbaatar,10-04-2020,The consumer s mindset was already showing signs of shifting before the pandemic Now the  #quarantine of consumption  could accelerate these changes,Neutral,10,The consumer s mindset was already showing signs of shifting before the pandemic Now the  quarantine of consumption  could accelerate these changes,1
40603,85555,"New Delhi, India",10-04-2020,"#Coronavirus: Even In a Post-Crisis World, Expect Drastic Changes In Consumer Behavior

#hammerkopf #covid19pandemic

By : @theroywholived 

https://t.co/gni3BsRVPk",Extremely Negative,10,"Coronavirus: Even In a Post-Crisis World, Expect Drastic Changes In Consumer Behavior

hammerkopf covid19pandemic

By :  

url",0
40605,85557,USA ,10-04-2020, I don t know if we all how important staff are and most of them are probably only getting paid the minimum wage 19,Positive,10,I don t know if we all how important staff are and most of them are probably only getting paid the minimum wage 19,2
40609,85561,Always on the move,10-04-2020,"I never thought I'd see the day, that you'd need to queue for over an hour to enter a supermarket. I can't wait till this #coronavirus is finished and life returns to normality",Neutral,10,"I never thought I'd see the day, that you'd need to queue for over an hour to enter a supermarket. I can't wait till this coronavirus is finished and life returns to normality",1
40652,85604,"New Jersey, USA",10-04-2020,AVB said it is harnessing its resources to help its retailer members better transition into the new world of and drastically changing consumer buying habits,Extremely Positive,10,AVB said it is harnessing its resources to help its retailer members better transition into the new world of and drastically changing consumer buying habits,2
