UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
37929,82881,North Pole,08-04-2020,"""A journalist asked Dr. Joomye a question pertaining to supermarkets that have doubled prices on certain products."" #coronavirus #covid19  https://t.co/CiIpTDj0Lz",Positive,8
37927,82879,Japan,08-04-2020,"If not addressed, #COVID19 could hike food prices in Asia and the Pacific #coronavirus https://t.co/USjpx65ViO via @ADB_HQ",Neutral,8
37925,82877,#cdnpoli #skpoli #yqrcc #yxecc,08-04-2020,I predict 25 unemployment look only 15 unemployment I m a hero I blame Covid 19 Oil prices are super low oil prices came back because of me I made all the jobs JT is bad vote for Peter whatshisname,Negative,8
37922,82874,North East England,08-04-2020,Fishing industry urges public to try British fish as #coronavirus stops exports https://t.co/B11svLYH1A,Negative,8
37920,82872,"Toronto, Canada",08-04-2020,So far no one from our head office seems to have jumped at the chance to stand on cash for a shift with no mask or plexiglass! Way to go grocery stores. ??? https://t.co/4CbssHscWV,Negative,8
37918,82870,"Atlanta, GA",08-04-2020,"As consumer behavior changes with #COVID19, learn how #marketers are adjusting their #strategy.  

https://t.co/XwAFgt7U6G https://t.co/d0LQYa4ewT",Neutral,8
37916,82868,Canada,08-04-2020,Reduce the spread of germs on the use of tablets laptops and touchscreens w Health Canada approved CERTIFIED SMART SCREEN SANITIZER Available Inc In Georgetown Ontario,Extremely Positive,8
37915,82867,"Washington, DC",08-04-2020,Cant see AOC plus 3 supporting Sleepy Joe!,Positive,8
37914,82866,United States Russia Earth ?,08-04-2020,An employee of Whole Foods Market in Kennesaw has tested positive for COVID 19 and is in quarantine the grocery chain has confirmed,Positive,8
37912,82864,Ottawa,08-04-2020,Cracking Down on Retail COVID 19 Profiteers in Canada  @RI EIC,Positive,8
37950,82902,"Mentor, Ohio",08-04-2020,Every HAR customer that requested a case of the complimentary sanitizer we produced has received their carton or will be receiving it soon We re happy to do our part to help during 19,Extremely Positive,8
37911,82863,Retweets are not endorsements. Opinions are my own :),08-04-2020,'Prices are not going to go higher': COVID-19 expected to put #chill on spring #housing market https://t.co/ofhJvs5ImI via @nationalpost #realestate #covid19 #coronavirus,Neutral,8
37952,82904,Sri Lanka,08-04-2020,"#SriLanka tea prices soar amid #rupee fall, tight supplies at #Coronavirus e-auction #lka https://t.co/WzDLCt9xBt",Neutral,8
37960,82912,Nova scotia,08-04-2020,I can't even post about my daughter having food poisoning on FB without people from my town flying into a panic thinking it's Covid-19. She ate some bad pepperoni guys ?,Extremely Negative,8
38005,82957,RT's not nec. Endorsalments,08-04-2020,I d Rather Stay Unemployed Than Risk My Life Grocery Store Workers Strike As COVID 19 Deaths Soar,Negative,8
38001,82953,"Innsbruck, Österreich",08-04-2020,Feeling safe is crucial   now more than ever In times of Covid 19 even a trip to the supermarket feels like taking a risk Our new example journey map shows how to put customer worries at the center,Positive,8
38000,82952,United Kingdom,08-04-2020,If you're worried about the impact of Covid-19 related payment holidays on your credit report we are here to help. For more details see  https://t.co/mTJT3R7epW,Extremely Positive,8
37999,82951,Olaminas Acorn,08-04-2020,Big thanks to all of the elected officials who signed on to s letter to crack down on For more information on how to report price gouging other consumer tips check out our website,Positive,8
37998,82950,#RemoteWork #Boston #NYC ,08-04-2020,High-Tech Rings Are Tracking COVID-19 'Warning Signs' https://t.co/W0WTKooAKG @IrmaRaste @eViRaHealth #COVID19 #Covid_19 #coronavirus #coronapocolypse #StayAtHome #WearableTech #wearables,Negative,8
37997,82949,#RemoteWork #Boston #NYC ,08-04-2020,The is health amp social destination but also risk in era How to reconcile our need to address w amp to avoid Major insights,Extremely Negative,8
37994,82946,London,08-04-2020,Covid-19: Pandemic will speed up shift to eCommerce https://t.co/d0EXREdGuM,Neutral,8
37992,82944,"Central Iowa, USA",08-04-2020,People not following the aisle one way arrows at the grocery store need to die from #coronavirus,Negative,8
37988,82940,London,08-04-2020,"PULP FRICTION: Border jams delay supply of #toiletpaper's only ingredient

https://t.co/sriEvW38Y9

#Hoarding #coronavirus #virus @MetsaFibre @SodraPulp https://t.co/y0Wp41ZdCd",Negative,8
37987,82939,Singapore,08-04-2020,2 teens arrested for allegedly placing juice they drank back on FairPrice supermarket shelf in Covid-19 video joke https://t.co/NdpKgG2M78,Negative,8
37985,82937,,08-04-2020,David Bernstein Grocery Store Workers and Covid 19,Neutral,8
37983,82935,,08-04-2020,People change things change things wont be the same,Neutral,8
37982,82934,"Bengaluru, India",08-04-2020,5 Consumer Trends That Will Endure After and What They Mean For Marketers   Consumers are embracing new behavior and habits,Neutral,8
37978,82930,,08-04-2020,Question.. Are the people who cant follow the arrows in the supermarket the same people that dont use their indicators when driving? #coronavirus #lockdownuk,Neutral,8
37975,82927,"Addis Ababa, Ethiopia",08-04-2020,Ambassador Moncada Top drug producer consumer gang up to block Venezuela amid COVID 19 pandemic,Negative,8
37974,82926,Global Presence,08-04-2020,#COVID-19 is delivering unprecedented shifts in consumer #behavior. @thedrum talks about the impact on key #ecom #data such as cart abandonment and AOV by sector. #ecommerce https://t.co/Z7da0ynmZx,Negative,8
37973,82925,"Toronto, Canada",08-04-2020,"MetLife Foundation is donating $50,000 to Northern Illinois #FoodBank to help deal with increased demand for their services as a result of #coronavirus #Covid19 https://t.co/4FdTuAMv3G",Positive,8
37968,82920,"Licensed in DE, PA and NJ",08-04-2020,Companies should be careful about changing their refund cancellation policy or not honoring their pre COVID 19 policy Litigation lawyer Stephanie Denker explains why,Negative,8
37966,82918,"Florida, USA",08-04-2020,Have you gotten a delivery slot? #Online #grocery #shopping gets tougher by the day https://t.co/np0BvUBrDg via @usatoday,Positive,8
37965,82917,"Miami, FL",08-04-2020,"Remember price gouging during a state of emergency is ILLEGAL. Businesses cannot increase prices. SPREAD THE WORD! 

#COVID19 #coronavirus #Floridalockdown",Extremely Negative,8
37962,82914,Global,08-04-2020,Our own Kristi Maynor talks about retail industry leaders who use purpose and focus to help the retail industry emerge from the COVID-19 pandemic. https://t.co/RnDMESOAau,Positive,8
37955,82907,,08-04-2020,This is a great article about advertising trends and insights which covers many industry sectors. #consumerbehavior #consumertrends #MSFTAds https://t.co/VvYzbCori3,Extremely Positive,8
37910,82862,"Salem, OR",08-04-2020,"#Coronavirus lockdown: how to beat your #smartphone addiction
It's time for a digital detox. https://t.co/Hx8TGDJhib https://t.co/w6XxDet7K8",Neutral,8
37909,82861,"Greenville, SC",08-04-2020,Grocery Store Should Enforce Limits On The Number Of Repetitive Items Purchased Right Now Wiggly,Negative,8
37908,82860,London,08-04-2020,House prices rose three per cent year on year in March but experts predict it is too early to gauge impact of Covid 19 on the property market,Neutral,8
37855,82807,"California, USA",08-04-2020,Love em or hate em these are the new grocery store rules,Positive,8
37854,82806,"San Francisco, CA",08-04-2020,Curious what your neighbor is having delivered from Amazon during the Pandemic? Here are the fastest growing online shopping categories: https://t.co/oL6rXuKwZM,Positive,8
37853,82805,"Kansas City, MO",08-04-2020,Online Grocery Shopping Surges to Record Levels in US during COVID-19 crisis https://t.co/zUi9wRrHET,Extremely Negative,8
37852,82804,"Birmingham, England",08-04-2020,"Beyond belief, scum of the earth - #Coronavirus - Despicable' men lick hands and wipe supermarket food https://t.co/njAKktaBWY",Neutral,8
37851,82803,Jax Beach and Cape Cod,08-04-2020,The consumer after COVID-19 | Marketing Dive https://t.co/NlqeXXUjz9,Neutral,8
37850,82802,"Virginia, USA",08-04-2020,Stop bringing the entire family to the grocery store! It's not the park or the mall! Get your essentials and stay safe! #Coronavirus #COVID?19,Positive,8
37847,82799,"Santa Monica, California",08-04-2020,I must have died and gone to toilet paper heaven!  #Costco #coronavirus #COVID19 #toiletpaper #quarantine #30MoreDays #funny #laugh #haha #pandemic https://t.co/aCZlJp2nCS,Negative,8
37844,82796,"Pukekohe, New Zealand",08-04-2020,The genius hack to avoid supermarket queues during lockdown,Negative,8
37840,82792,Fort Worth Texas,08-04-2020,One of the few positives 4/8/20.  Gas prices.  #coronavirus https://t.co/d8sgbHDTuh,Positive,8
37838,82790,"Leeds, England",08-04-2020,"Currently in the most spaced-out queue Ive ever been in, to buy essential items from my local supermarket. Havent been in a shop since the lockdown started. #COVID_19uk #coronavirus",Neutral,8
37837,82789,,08-04-2020,The thought of social distancing is going to stay for a couple of quarters before it disappears from the consumer s mind says vikramch 19,Negative,8
37836,82788,Europe,08-04-2020,"""March is biggest-ever month for UK supermarket sales""

#Coronavirus #LockdownUK #WednesdayWisdom #WednesdayThoughts https://t.co/ykdhA1x6IT",Neutral,8
37835,82787,"Atlanta, GA",08-04-2020,Georgia saw a bump in state revenues last month but says we will likely see the economic crisis catch up in the coming months as the effects of higher unemployment and lower consumer spending set in,Extremely Negative,8
37834,82786,Leeds,08-04-2020,Tesco tells people to visit stores to get food  - but what is it like if you work in a #supermarket or other retailer now? Are people respecting the rules?  #coronavirus https://t.co/V0E6vkzB3U,Extremely Positive,8
37833,82785,,08-04-2020,Many are hiring thousands of workers to meet increased consumer demand Here s a list from,Positive,8
37832,82784,"San Francisco, CA",08-04-2020,prices well supported as keeping ultra low in response to the 2008 proves problematic for fighting the next one the outbreak,Negative,8
37828,82780,Everywhere And Nowhere,08-04-2020,Use of achohol based sanitizer can t be overlooked this period It s one of the sanitary measures prescribed by NCDC Sanitize your hands to stay safe 19,Positive,8
37826,82778,Jersey Boy,08-04-2020,Retail has been on life support  coronavirus could pull the plug. | #retail #business #breakingnews #socialmedia #BusinessNews #SocialDistancing  https://t.co/nFfdjZLvQf,Positive,8
37825,82777,,08-04-2020,"The first thing you need to do now as an entrepreneur is to mitigate COVID-19.

Consumer behaviour will change.
There are cashflow issues
Exchange rate changes.",Neutral,8
37822,82774,London,08-04-2020,"Tesco crisis: Shares slump as supermarket giant faces near £1BN hit over #coronavirus costs

https://t.co/mKdekIpf6V",Negative,8
37821,82773,"Amherst, MA",08-04-2020,"How to enjoy online shopping without supporting the environmental and ethical damage done by fast fashion.
 
By Zelda Stewart
 
https://t.co/HnYoKnmEJt",Positive,8
37856,82808,Tokyo/Denver,08-04-2020,I'm a Gen Z Media Consumer.....   #streamer https://t.co/wzuqtAFtf3,Neutral,8
37857,82809,Scotland,08-04-2020,Coronavirus: 'Despicable' men lick hands and wipe supermarket food #coronavirus  https://t.co/pgSDo66Dro,Neutral,8
37861,82813,"Sacramento, California ",08-04-2020,Real talk: When I watch movies now I catch myself noticing toilet paper in the background?#tpshortage #coronavirus #toiletpaper #ToiletPaperPanic,Neutral,8
37862,82814,Mother Earth,08-04-2020,Chandler prepper retail store owner accused of deceiving public with immunity pills denies allegations tells AG to kiss his ass See my story here,Extremely Negative,8
37906,82858,London,08-04-2020,Redeem your supermarket voucher here if you have received e code from school,Neutral,8
37903,82855,"Shanghai, Volksrepublik China",08-04-2020,How Chinas consumer companies managed through the COVID-19 crisis: A virtual roundtable https://t.co/MsmJDoWH1M via @McKinsey,Extremely Negative,8
37900,82852,"Madison, WI",08-04-2020,See the results of our new research on consumer product needs during COVID-19 in our upcoming webinar series! https://t.co/DtvrPBraef,Neutral,8
37898,82850,chennai,08-04-2020,20 cheap expert led online courses you can take while social distancing LEARN MORE via,Neutral,8
37897,82849,,08-04-2020,Not only are consumers shopping online more but their shopping behaviors have noticeably changed as well   Top 100 Fastest Growing amp Declining Categories in E commerce U S 19,Extremely Positive,8
37894,82846,,08-04-2020,I feel more secure knowing we ll have our own supply of fresh fruit and veg Forget stockpiling  meets people overcoming the empty shelves by panic sowing making their own eco sanitisers and more,Negative,8
37893,82845,Jamaica,08-04-2020,Internet shopping and home deliveries are fast becoming the new ways to stock up on grocery items across Jamaica in the wake of stay at home directives to slow the spread of the Read more,Neutral,8
37892,82844,,08-04-2020,"Grocery store executives get a taste of the hard life on coronavirus front lines.
https://t.co/mqHk8E7Wqs 
#A?Z",Negative,8
37891,82843,"Sydney, New South Wales",08-04-2020,@iarsalsiddiqui @charlieINTEL COVID-19 got these prices rising,Neutral,8
37889,82841,,08-04-2020,This is an incredible snapshot of the effect the coronavirus had on airfare prices! https://t.co/86OHvfpkRN #coronavirus #travel #covid19 #airlines,Neutral,8
